id,date,text,CAR
1742357838419128423,2024-01-03 01:30:54+00:00,"@blueskykites @tesla_na @gigafactories @Tesla @WholeMarsBlog @EvaFoxU @shivon @DriveTeslaca @28delayslater @DimaZeniuk @MatthewDR @bevedoni @SirineAti @RenataKonkoly @CzechArtGirl @Kristennetten @JoeTegtmeyer Maybe not exceed, but pretty close",-0.010051006088837917
1852413680388059418,2024-11-01 18:13:32+00:00,@sherkhantx @Teslaconomics @Tesla 💯 great idea!,-0.026204545457347378
1852366043852751129,2024-11-01 15:04:14+00:00,Tesla FSD is now almost entirely AI,-0.026204545457347378
1852357008210505744,2024-11-01 14:28:20+00:00,"@ajtourville @Tesla It was an interesting conversation. 

Combustion rockets are the best way to get to Mars in the short to medium term. 

There is perhaps some merit to a fission rocket shuttling between low Earth orbit and low Mars orbit, but chemical rockets are well-suited to getting to orbit,",-0.026204545457347378
1852140237369094232,2024-11-01 00:06:58+00:00,@blueskykites @SawyerMerritt @Tesla Exactly,-0.026204545457347378
1851736075666100496,2024-10-30 21:20:58+00:00,"@SawyerMerritt @Tesla If he hadn’t gotten bailed out by Amazon, his company would be dead already",-0.035401208752205975
1851140594292457879,2024-10-29 05:54:44+00:00,@SawyerMerritt @Tesla Cool,-0.045863342244524256
1850906070543466531,2024-10-28 14:22:50+00:00,"@dutch1777real @AutismCapital It’s a Tesla shirt, but refers to the Foundation books by Asimov",-0.0579470539505063
1850313141571482095,2024-10-26 23:06:44+00:00,"@tunguz He is just plain wrong. Almost the entire founding team of @SpaceX was over 30. 

Over half of the founding team of Tesla was too.",-0.04444094058964552
1849489118390276492,2024-10-24 16:32:22+00:00,"SpaceX &amp; Tesla continue to execute extremely well, despite being large companies",0.041354089679008124
1848937304498270399,2024-10-23 03:59:39+00:00,Wild to think that Tesla’s mass flux is ~4 million tons of complex manufactured goods,0.26494607819957516
1848873322098135386,2024-10-22 23:45:25+00:00,@SawyerMerritt @Tesla Cool,0.25160620634585396
1848807587510423812,2024-10-22 19:24:12+00:00,"@FutureJurvetson The last automotive factory in California (NUMMI) shut down in early 2009. 

Tesla took over the derelict building, after it was stripped of anything useful, and it is now the highest production car factory in the Americas!

That was simply because I lived in California.",0.25160620634585396
1848767146685567268,2024-10-22 16:43:30+00:00,@ajtourville @Tesla That movie sucked,0.25160620634585396
1847771876078330255,2024-10-19 22:48:39+00:00,@LinusEkenstam @MKBHD @Tesla @ChristianSelig Exactly,-0.0037503105851257133
1847762338402677080,2024-10-19 22:10:45+00:00,@dhaval_shroff Tesla engineering talent is awesome!,-0.0037503105851257133
1847679277900120174,2024-10-19 16:40:42+00:00,"The Plaid Speed Model S Tesla does 0 to 60 mph in 2 seconds. Crushes any million dollar sports car, despite being a 4 door sedan.",-0.0037503105851257133
1846407635370639868,2024-10-16 04:27:39+00:00,@YunTaTsai1 Great work by the Tesla team!,-0.0008893577299711555
1846268033461113068,2024-10-15 19:12:55+00:00,@SawyerMerritt @Tesla True,0.008533214939797378
1846230339070398639,2024-10-15 16:43:08+00:00,Tesla Semi will be available worldwide,0.008533214939797378
1845723787406319885,2024-10-14 07:10:17+00:00,@SawyerMerritt @SpaceX @Tesla True,0.012427258873082388
1844664261458735604,2024-10-11 09:00:06+00:00,@Scobleizer @Tesla Thanks,0.0037036042703706366
1844614647711936861,2024-10-11 05:42:57+00:00,@YunTaTsai1 Great work by the Tesla team!,0.0037036042703706366
1844610721780466136,2024-10-11 05:27:21+00:00,@kimbal @Tesla Robots … robots everywhere,0.0037036042703706366
1844549020246736932,2024-10-11 01:22:11+00:00,Map of the Tesla future world constructed at the @WBPictures studio,0.0037036042703706366
1844548290681192896,2024-10-11 01:19:17+00:00,Tesla product unveil in less than an hour,0.0037036042703706366
1844496209970594079,2024-10-10 21:52:20+00:00,@wintonARK Tesla has economies of scale and a technology architecture that make it extremely difficult (unless I’m missing something major) for others to compete,-0.09122884694465475
1844261277255991795,2024-10-10 06:18:47+00:00,"@mazemoore @CollinRugg Major cleanup needed at 60 Mins. Producers need to be fired. 

They edited an interview I once did with them. My actual words were “I can do what I want at Tesla, provided that shareholders agree”. 

They deleted the last four words, giving my statement the opposite meaning.",-0.09122884694465475
1843923667430060102,2024-10-09 07:57:15+00:00,Watch the Tesla product launch event live on 𝕏,-0.10979467634089402
1842750756820050337,2024-10-06 02:16:31+00:00,@DrKnowItAll16 @Tesla Cybertruck is special,-0.0627702001038731
1841120464153854279,2024-10-01 14:18:19+00:00,"@ajtourville @Tesla Wow, and here I am mistakenly thinking people love talking about ASS 😂",-0.06545647517745538
1807533728865964250,2024-06-30 21:56:37+00:00,@unlimited_ls This is why Tesla vehicle have automatic overheat protection to safeguard kids &amp; pets,0.2104719969912068
1839832700468736027,2024-09-28 01:01:12+00:00,@ajtourville @Tesla Nice,-0.033905961947905995
1839442880349544616,2024-09-26 23:12:12+00:00,@ajtourville @Tesla This sounds crazy. Looking into it.,0.013626387903110593
1838339043337146481,2024-09-23 22:05:57+00:00,Your Tesla can now drive itself through complex parking lots to find you,-0.0034006202417667004
1838239340884803828,2024-09-23 15:29:46+00:00,"You can summon a driverless Tesla from anywhere in the parking lot.

Rapidly approaching the ability to summon from anywhere at all.",-0.0034006202417667004
1838238701886849183,2024-09-23 15:27:14+00:00,"Competitors receive vastly more subsidies than SpaceX or Tesla. 

The success of SpaceX/Tesla is in spite of competitor subsidies!

Look at how much was given away for a North American Supercharger network to compete against Tesla and it still failed. 

Or the massive subsidies",-0.0034006202417667004
1837639467626111162,2024-09-21 23:46:05+00:00,"@vkhosla Do some research before you display your utter ignorance. 

SpaceX gets no subsidies and received half as much as Boeing for astronaut transport, but did 100% of the work. 

As for Tesla, take a minute to read our public filings and you will see that EV incentives represent a",0.05279841171425477
1837506412357824960,2024-09-21 14:57:22+00:00,"@PeterSweden7 Then the battery packs of the busses are too small. 

Teslas can operate well even above the Arctic Circle.

Also, busses will not be needed when Tesla rolls out unsupervised full self-driving, as they will take people point to point for a similar cost to a bus ticket.",0.05279841171425477
1836911713649586398,2024-09-19 23:34:15+00:00,"Shanghai just experienced the most powerful typhoon in 75 years!

Best wishes for the resilient &amp; resourceful people of Shanghai. 

I have asked our Tesla Shanghai team to help anyone in distress to the best of our ability.",-0.02519457404902147
1836516393048748522,2024-09-18 21:23:23+00:00,@ajtourville @Tesla Progress,0.046881068557546896
1836437913137262867,2024-09-18 16:11:32+00:00,"Compared to diesel, Tesla Semi trucks have a lot more acceleration, uphill power and computer-controlled safety features like jackknifing protection, so both more fun and safer to drive",0.046881068557546896
1836117079289667978,2024-09-17 18:56:39+00:00,@TheEVuniverse You mean the video of the Tesla presentation?,0.04269355954331279
1835867190362345533,2024-09-17 02:23:41+00:00,"Giga Texas, Tesla Headquarters https://t.co/eqbIP1ID5q",0.04269355954331279
1835124037934367098,2024-09-15 01:10:40+00:00,Congratulations Tesla cell team!,-0.02531636139071173
1834715697802625484,2024-09-13 22:08:04+00:00,Nice work by Tesla Energy,-0.02254892321314326
1833558056665481513,2024-09-10 17:28:01+00:00,"But here’s the rub, Tesla never has to bribe Kia drivers to buy a Tesla …",0.001435513809383367
1833533690045206612,2024-09-10 15:51:11+00:00,Best deal in America for a Tesla,0.001435513809383367
1832894784244990093,2024-09-08 21:32:24+00:00,@SawyerMerritt @Tesla Cool,0.07018091554718554
1832640453268607430,2024-09-08 04:41:47+00:00,@SawyerMerritt The McLaren F1 (an amazing sports car) is 50% slower than a Tesla Model S in 0 to 60 mph,0.07018091554718554
1832619430762705190,2024-09-08 03:18:15+00:00,"@WholeMarsBlog How many fake articles have you seen about Tesla at this point? 100, 1000, maybe several thousand?

WSJ is talking nonsense.",0.07018091554718554
1832618127189774374,2024-09-08 03:13:04+00:00,"@ajtourville @xai @Tesla Haven’t read the article, but the above is not accurate. 

Tesla has learned a lot from discussions with engineers at xAI that have helped accelerate achieving unsupervised FSD, but there is no need to license anything from xAI.

The xAI models are gigantic, containing, in",0.07018091554718554
1832155726443319592,2024-09-06 20:35:39+00:00,"Tesla Model S Plaid Speed (Spaceballs reference for beyond ludicrous speed) does 0 to 60 mph in 2 seconds, despite being a four door sedan with a large trunk!",0.016587785798435967
1831170671948304604,2024-09-04 03:21:24+00:00,"@EPavlic @breckyunits @bchesky Just leaving Tesla engineering offices in Palo Alto. Mostly good, some bad.

The future is going to be wild. There will be so many robots …",-0.04219415149536788
1831106832280027211,2024-09-03 23:07:43+00:00,Tesla Actually Smart Summon going to wide release next week!,-0.006872346179991523
1863102284919632199,2024-12-01 06:06:14+00:00,Tesla has the best real-world AI by far,-0.01855399175582787
1862844901601263664,2024-11-30 13:03:29+00:00,@ScarantinoX @Tesla @Tesla_AI @WholeMarsBlog Glad to hear that,-0.016283713039169565
1840602183831617821,2024-09-30 03:58:52+00:00,@aelluswamy @SawyerMerritt @Tesla @Tesla_AI Nice work,-0.11965643944125662
1785406795814510785,2024-04-30 20:32:06+00:00,"Tesla still plans to grow the Supercharger network, just at a slower pace for new locations and more focus on 100% uptime and expansion of existing locations",-0.03058091530268797
1806185837417095573,2024-06-27 04:40:35+00:00,@TomKoelzerNow @all_in_tok @DavidSacks @Tesla Yeah. The legal load and pressure for short-term results for a public company are very high.,-0.0031980260359397604
1805277193360273589,2024-06-24 16:29:57+00:00,"@BaronCapital @RonBaronAnalyst Long-term return on Tesla will, I believe, be exceptional",0.07279870291604575
1803856461333725615,2024-06-20 18:24:29+00:00,"@WholeMarsBlog Then HW5, which has been renamed to AI5, in the second half of next year. 

The Tesla AI5 computer has ~10X the capability of HW4 computer and Tesla makes the whole software stack.",0.008134722079647435
1803849373018644880,2024-06-20 17:56:19+00:00,"Sizing for ~130MW of power &amp; cooling this year, but will increase to &gt;500MW over next 18 months or so. 

Aiming for about half Tesla AI hardware, half Nvidia/other.

Play to win or don’t play at all.",0.008134722079647435
1803437440750731456,2024-06-19 14:39:26+00:00,@Micro2Macr0 @Tesla Nice,-0.016137973635042657
1803077464463114479,2024-06-18 14:49:01+00:00,Article about Tesla Powerwall 3,-0.0179169389561437
1802815413832802748,2024-06-17 21:27:44+00:00,@chazman @Tesla Meaningful improvements in 12.4.2,-0.03417329013258441
1802787641340952861,2024-06-17 19:37:22+00:00,Working on the Tesla Master Plan 4. It will be epic.,-0.03417329013258441
1802765778191597688,2024-06-17 18:10:29+00:00,"Tesla Megapacks massively increase electric power generation efficiency, as they can buffer power at night for use in the day, dramatically reducing the need to build new powerplants. 

It also allows for the least efficient power plants to be shut down!",-0.03417329013258441
1801980372823187707,2024-06-15 14:09:34+00:00,@pmarca The new Tesla Roadster can fly,0.03677557950129115
1801871955479642553,2024-06-15 06:58:46+00:00,@TXsecofstate @Tesla Thank you!,0.03677557950129115
1801345127941816519,2024-06-13 20:05:20+00:00,Tesla annual meeting in 25 mins!,-0.02466267839459233
1801084780035154058,2024-06-13 02:50:48+00:00,"Both Tesla shareholder resolutions are currently passing by wide margins!

♥️♥️ Thanks for your support!! ♥️♥️ https://t.co/udf56VGQdo",-0.02466267839459233
1801084163900289293,2024-06-13 02:48:21+00:00,@jeffskoll @Tesla Thanks Jeff!,-0.02466267839459233
1800945146378260990,2024-06-12 17:35:57+00:00,"@SawyerMerritt We could, but hopefully it isn’t needed. 

Tesla is one of the few companies that has its own tech stack (not iOS, Android or forked Android).",0.0049268712997462966
1800754855813976340,2024-06-12 04:59:48+00:00,@SawyerMerritt @ARKInvest They have been the most accurate predictors of the value of Tesla,0.0049268712997462966
1800602759965847928,2024-06-11 18:55:26+00:00,@bgurley @Tesla Exactly,0.04102002148103753
1800014596452855903,2024-06-10 03:58:17+00:00,@SawyerMerritt @Tesla @xai @boringcompany Lot of new tech,0.04384237897849576
1799650788848841069,2024-06-09 03:52:38+00:00,"Thanks Ashok! 

Ashok was the first person to join the Tesla AI/Autopilot team and ultimately rose to lead all AI/Autopilot software. 

Without him and our awesome team, we would just be another car company looking for an autonomy supplier that doesn’t exist. 

Btw, I never",-0.009044672466462317
1799646560265093502,2024-06-09 03:35:50+00:00,@OpenskiesX @Tesla Yeah,-0.009044672466462317
1799631104389107774,2024-06-09 02:34:25+00:00,"@CuriousPejjy No Model Y “refresh” is coming out this year. 

I should note that Tesla continuously improves its cars, so even a car that is 6 months newer will be a little better.",-0.009044672466462317
1799621606744162548,2024-06-09 01:56:41+00:00,"I’ve mentioned something like this before, but, if any of my companies goes public, we will prioritize other longtime shareholders of my other companies, including Tesla.

Loyalty deserves loyalty.",-0.009044672466462317
1799577948262957370,2024-06-08 23:03:12+00:00,"Please take a moment to vote your Tesla shares before the annual meeting on Thursday. 

Lmk in comments if you encounter any issues.",-0.04252462484198751
1799508690619281804,2024-06-08 18:27:59+00:00,@Scobleizer @Tesla Thanks Robert,-0.04252462484198751
1799177807102353718,2024-06-07 20:33:10+00:00,@SawyerMerritt They deserve to repay Tesla legal costs and get nothing!,-0.02199505095554269
1798494289280020989,2024-06-05 23:17:07+00:00,How to vote your Tesla shares,0.01911795554467601
1798374945644277841,2024-06-05 15:22:53+00:00,"@SawyerMerritt FSD 12.4.1 releases today to Tesla employees. If that goes well, then it will be released to a limited number of external customers this weekend.

There are a massive number of changes to this build. It should arguably be called v13, but we’re sticking to 12 😂 

Two other",0.01911795554467601
1798064772858122463,2024-06-04 18:50:22+00:00,"@WholeMarsBlog @rocker_261 @SawyerMerritt Training compute for Tesla is relatively small compared to inference compute, as the latter scales linearly with size of fleet. 

Perhaps the best way to think about it is in terms of power consumption. 

When the Tesla fleet reaches 100M vehicles, peak power consumption of AI",0.021911211652473367
1798055141670781107,2024-06-04 18:12:06+00:00,"@SawyerMerritt Of the roughly $10B in AI-related expenditures I said Tesla would make this year, about half is internal, primarily the Tesla-designed AI inference computer and sensors present in all of our cars, plus Dojo. 

For building the AI training superclusters, NVidia hardware is about",0.021911211652473367
1798007748728365503,2024-06-04 15:03:47+00:00,"@xDaily Tesla had no place to send the Nvidia chips to turn them on, so they would have just sat in a warehouse. 

The south extension of Giga Texas is almost complete. This will house 50k H100s for FSD training.",0.021911211652473367
1797660307713859985,2024-06-03 16:03:10+00:00,Tesla went public at $1.5B valuation 14 years ago. Valuation today is over $500B.,0.014553476582032284
1796718671139569941,2024-06-01 01:41:27+00:00,@Gfilche @Tesla Yeah,-0.01826389143457996
1796715946918228360,2024-06-01 01:30:37+00:00,"@Gfilche @Tesla FSD will have chill, standard and hurry modes",-0.01826389143457996
1796577674229588414,2024-05-31 16:21:10+00:00,How to vote your Tesla shares,-0.01005086079956799
1795799202032730545,2024-05-29 12:47:48+00:00,@EdKrassen Biden cares a lot more about whether Tesla is unionized than whether Tesla is saving the environment,0.019291377515655905
1795673608737718467,2024-05-29 04:28:44+00:00,"@alex_avoigt It’s not just that he would short Tesla, he would also push false stories about Tesla in the media, who performed for him like circus poodles!",0.019291377515655905
1795471329954537958,2024-05-28 15:04:57+00:00,Please let us know if you have any questions about voting your Tesla shares!,0.01885396481862476
1794413021366022258,2024-05-25 16:59:37+00:00,"“Tesla is far ahead in self-driving cars” – Jensen Huang
 https://t.co/wynHNIcf7n",-0.017263354694488725
1794140283095158907,2024-05-24 22:55:51+00:00,Tesla Megapack batteries are great for buffering energy at scale!,0.0
1793666346963890315,2024-05-23 15:32:36+00:00,@JohnStossel I think you mean Tesla?,0.02000071910790291
1792572030526886279,2024-05-20 15:04:11+00:00,The Tesla team put this together of their own volition (I did not ask for it). Thanks!,-0.04233911481143735
1792075636217090332,2024-05-19 06:11:41+00:00,This is concerning. Tesla will reach out to these banks/brokers. Shareholders have the right to vote their shares!,-0.01407654415682364
1791917896991678640,2024-05-18 19:44:53+00:00,"@CuriousPejjy The Tesla naysayers are loud, but are rare outside of hedge fund short sellers and far left activists. 

And, of course, our amazing President 😍",0.03412177095316683
1791859736666878033,2024-05-18 15:53:47+00:00,Please let us know if you have any difficulties voting your Tesla stock,0.03412177095316683
1791695760666607641,2024-05-18 05:02:12+00:00,Congrats Tesla Fremont team!,0.03412177095316683
1791695511248080956,2024-05-18 05:01:12+00:00,Please reply in comments if you’re having difficulty voting your Tesla shares,0.03412177095316683
1791031052569600176,2024-05-16 09:00:53+00:00,Thanks to all Tesla vote supporters!,0.008963158283755976
1789107310725673336,2024-05-11 01:36:37+00:00,"@twrobinette Now, apply this logic to Tesla",0.05418630280994448
1788981576375648491,2024-05-10 17:17:00+00:00,"@WR4NYGov Something super weird is going on, as Tesla was the *only* car company attacked!",0.019022761437839368
1788935167374946335,2024-05-10 14:12:35+00:00,"@thejefflutz @Tesla This is fake news. 

Protesters did not manage to break through the fenceline. There are still 2 intact fence lines all around. 

Note, this is “National Protest Week” in Germany, so there are a lot of protests for many different reasons.",0.019022761437839368
1788834859110002716,2024-05-10 07:34:00+00:00,"Just to reiterate: Tesla will spend well over $500M expanding our Supercharger network to create thousands of NEW chargers this year. 

That’s just on new sites and expansions, not counting operations costs, which are much higher.",0.019022761437839368
1788831792331460930,2024-05-10 07:21:48+00:00,@WholeMarsBlog @ConsumerReports Tesla is half a decade ahead or more,0.019022761437839368
1788116826355798163,2024-05-08 08:00:47+00:00,@erikbryn As Tesla predicted 20 years ago,-0.04119151832163649
1788028272628097460,2024-05-08 02:08:54+00:00,The latest version of Tesla’s (supervised) self-driving will blow your mind,-0.04119151832163649
1787916246404710478,2024-05-07 18:43:45+00:00,How to vote your Tesla shares,-0.06714435698467575
1787325206677401672,2024-05-06 03:35:10+00:00,@Gfilche He should take a position in Tesla. It’s an obvious move.,-0.08201702351098679
1786866360133582878,2024-05-04 21:11:53+00:00,@CEOre_ @GailAlfarATX @Tesla Maybe when the new Diablo season starts in 10 days,-0.025929198253694982
1786866068549742595,2024-05-04 21:10:43+00:00,@teslaownersSV @GailAlfarATX @Tesla Of course,-0.025929198253694982
1786859318979248532,2024-05-04 20:43:54+00:00,@GailAlfarATX @Tesla Castle Doombad &amp; Vampire Survivors are 2 of my favorite games,-0.025929198253694982
1786834333493502281,2024-05-04 19:04:37+00:00,Please take a moment to vote your Tesla shares and let us know if you encounter any issues with voting,-0.025929198253694982
1786826907297906699,2024-05-04 18:35:06+00:00,"The standard Tesla Model Y now has a 320 mile range! 

Although it is rear-wheel-drive, the precision of Tesla’s electric motors means it still has great traction on snow &amp; ice with all-season tires.

https://t.co/Oj2hxF9yiE",-0.025929198253694982
1786580768829079744,2024-05-04 02:17:03+00:00,"@nursedanakay Pure AI vision auto park. 

Coming soon, your Tesla will take you to your destination and park automatically, unless you ask it otherwise.",-0.025929198253694982
1786245292985049162,2024-05-03 04:03:59+00:00,@MuskBreaking @MKBHD @Flagrant2Army Building Tesla was tough,0.015235183914405386
1861208380351881599,2024-11-26 00:40:32+00:00,"@SawyerMerritt Tesla is the only one making cars in California, so this move hurts jobs in California",-0.0070095600364322025
1861201723181933001,2024-11-26 00:14:04+00:00,"@HuinGuillaume We don’t really have marketing at X, SpaceX or Tesla",-0.0070095600364322025
1861145047124845054,2024-11-25 20:28:52+00:00,"Even though Tesla is the only company who manufactures their EVs in California!

This is insane.",-0.050580654093696595
1860859229986508847,2024-11-25 01:33:08+00:00,"@YunTaTsai1 @ibab @xai Yeah, par for the course for many years with Tesla AI 😂",-0.050580654093696595
1860578026519691633,2024-11-24 06:55:44+00:00,@BG2Pod @Tesla @Waymo @bgurley @altcap @FredaDuan Coming soon,-0.10081784121665835
1860461653709455417,2024-11-23 23:13:18+00:00,"@jeffskoll @SpaceX @Tesla Thanks Jeff 😀

Note, xAI is a generalized AI company and was not created as an offshoot of Tesla in any way whatsoever.",-0.07202597820011691
1860453130552361331,2024-11-23 22:39:26+00:00,@EvaLovesDesign @SpaceX You don’t need to credit SpaceX or Tesla,-0.07202597820011691
1859483544612913376,2024-11-21 06:26:39+00:00,"Just learned tonight at Mar-a-Lago that Jeff Bezos was telling everyone that @realDonaldTrump would lose for sure, so they should sell all their Tesla and SpaceX stock 🤭",0.014355897657519805
1858525226943864913,2024-11-18 14:58:38+00:00,"@BluegrassRabbi That’s great to see!

Tesla Robovan is in development. Some other things too.",-0.06448272485960067
1856390770628145546,2024-11-12 17:37:04+00:00,"Congratulations Tesla Powerwall team!

These will make a big difference around the world. With a Powerwall, your home or business has guaranteed continuous power during utility blackouts or brownouts. 

Add solar to your roof and/or nearby ground and you can operate off grid.",-0.0980880324155648
1854546470894027165,2024-11-07 15:28:29+00:00,"Justice prevails. 

Meanwhile, none of the many short sellers who egregiously manipulated Tesla stock for years and lied repeatedly on TV have been prosecuted. Not one.",0.07219175351141337
1853840406074589197,2024-11-05 16:42:50+00:00,Test drive a Tesla and see for yourself!,0.2530761817103539
1852795684296012085,2024-11-02 19:31:29+00:00,Take a long trip in a Tesla and everything just works,0.0048001485858749325
1872860577057448306,2024-12-28 04:22:12+00:00,"@stevenmackeyman The reason I’m in America along with so many critical people who built SpaceX, Tesla and hundreds of other companies that made America strong is because of H1B.

Take a big step back and FUCK YOURSELF in the face. I will go to war on this issue the likes of which you cannot",-0.0908414345298033
1872774494101880982,2024-12-27 22:40:08+00:00,"We named @Tesla after Nikola Tesla, one of the greatest engineers ever. 

He was a penniless immigrant whose inventions led to American dominance in electricity generation and usage. https://t.co/1K1IdSUjM0",-0.05021587036993863
1870963937933697085,2024-12-22 22:45:38+00:00,"@farzyness Anyone who vandalizes a Tesla will have a criminal record. 

Go ahead, make my day …",0.07603968827615534
1870534462557331724,2024-12-21 18:19:03+00:00,"If you haven’t tried the latest @Tesla self-driving, you are missing out. 

It will blow your mind how good it is!

Pure magic. https://t.co/vHo2aa9udl",0.07324512457443685
1870128479406076169,2024-12-20 15:25:49+00:00,"Congratulations @Tesla team on a great year!
 https://t.co/5k7uepV6d9",0.00978251078537427
1868824560071852278,2024-12-17 01:04:30+00:00,Try the latest Tesla self-driving software. It will blow your mind.,-0.1774147077979956
1868778345661710470,2024-12-16 22:00:52+00:00,@robinren @Tesla Thanks Robin!,-0.09899910624778518
1868632720517243208,2024-12-16 12:22:12+00:00,Tesla has the best real-world AI by far,-0.09899910624778518
1867725462384046520,2024-12-14 00:17:05+00:00,Tesla self-driving is getting extremely good,0.06295200909831496
1867382157078868416,2024-12-13 01:32:55+00:00,Your Tesla can now drive you from your house in one complex city to another house in a different complex city,0.049051223198780046
1867060345996706057,2024-12-12 04:14:09+00:00,@cb_doge There were so articles about how Tesla was definitely going bankrupt!,0.029950061268491767
1866772850897719802,2024-12-11 09:11:45+00:00,@teslaownersSV @Tesla True,0.012910743294772764
1866770045705261362,2024-12-11 09:00:36+00:00,@koruki @SawyerMerritt @Tesla Rockets too,0.012910743294772764
1866676246740078692,2024-12-11 02:47:53+00:00,"@realGeorgeHotz @JackRhysider @comma_ai Tesla is absurdly efficient at inference, because we’re limited by a ~200W in-car computer and actually can’t brute force a solution with several kW of Nvidia GPUs",0.012910743294772764
1866571416969285954,2024-12-10 19:51:19+00:00,"@ajtourville @Tesla I’ve always felt that the climate predictions were too pessimistic and bound to backfire. 

Extreme environmentalists can’t say ridiculous things like the world is doomed in 5 years, because 5 years goes by, the world is ok and they lose credibility. 

If we transition to",0.06821161652618543
1866373389528826058,2024-12-10 06:44:26+00:00,"@Teslaconomics If Tesla does become the world’s most valuable company by far, that short position will bankrupt even Bill Gates",0.06821161652618543
1866326149904879948,2024-12-10 03:36:43+00:00,@SawyerMerritt Great work by Tesla China,0.06821161652618543
1866172524708413895,2024-12-09 17:26:16+00:00,"Optimus can now walk on highly variable ground using neural nets to control its electric limbs. 

Join @Tesla if you want to work on interesting real-world AI systems.",0.052784456856553114
1865977446622704124,2024-12-09 04:31:06+00:00,Demonstrate Tesla self-driving to a friend tomorrow. It feels like magic.,0.052784456856553114
1865497141818401202,2024-12-07 20:42:32+00:00,"@SawyerMerritt @Tesla This is our internal image generation system. Still in beta, but it will improve fast.",0.0013208646611391102
1863962550041207257,2024-12-03 15:04:37+00:00,@ajtourville @Tesla Rep. Khanna is a sensible moderate,0.03910422029885396
